ar_row_id,bg_row_id,el_row_id,fr_row_id,it_row_id,checks_passed
382,553,1316,2431,2658,10
382,553,1316,2431,2747,10
382,553,1316,2431,2746,10
382,553,1651,2431,2594,10
382,553,1651,2431,2646,10
382,553,1651,2431,2645,10
382,553,1651,2431,2658,10
382,553,1651,2431,2747,10
382,553,1651,2431,2761,10
382,553,1651,2431,2746,10
382,553,2024,2431,2594,10
382,553,2024,2431,2646,10
382,553,2024,2431,2645,10
382,553,2024,2431,2658,10
382,553,2024,2431,2747,10
382,553,2024,2431,2761,10
382,553,2024,2431,2746,10
382,553,1614,2431,2645,10
382,553,1614,2431,2658,10
382,553,1614,2431,2747,10
382,553,1614,2431,2746,10
382,679,1533,2431,2594,10
382,679,1533,2431,2747,10
382,679,1533,2431,2761,10
382,679,1533,2431,2746,10
382,679,1499,2431,2594,10
382,679,1499,2431,2646,10
382,679,1499,2431,2645,10
382,679,1499,2431,2658,10
382,679,1499,2431,2747,10
382,679,1499,2431,2761,10
382,679,1499,2431,2746,10
382,679,1762,2431,2646,10
382,679,1762,2431,2645,10
382,679,1762,2431,2658,10
382,679,1762,2431,2747,10
382,679,1762,2431,2761,10
382,679,1762,2431,2746,10
382,679,1643,2431,2594,10
382,679,1643,2431,2646,10
382,679,1643,2431,2645,10
382,679,1643,2431,2658,10
382,679,1643,2431,2747,10
382,679,1643,2431,2761,10
382,679,1643,2431,2746,10
382,679,2127,2431,2594,10
382,679,2127,2431,2646,10
382,679,2127,2431,2645,10
382,679,2127,2431,2658,10
382,679,2127,2431,2747,10
382,679,2127,2431,2761,10
382,679,2127,2431,2746,10
382,679,1318,2431,2594,10
382,679,1318,2431,2646,10
382,679,1318,2431,2645,10
382,679,1318,2431,2658,10
382,679,1318,2431,2747,10
382,679,1318,2431,2761,10
382,679,1318,2431,2746,10
382,679,1316,2431,2594,10
382,679,1316,2431,2646,10
382,679,1316,2431,2645,10
382,679,1316,2431,2658,10
382,679,1316,2431,2747,10
382,679,1316,2431,2746,10
382,679,1651,2431,2594,10
382,679,1651,2431,2646,10
382,679,1651,2431,2645,10
382,679,1651,2431,2658,10
382,679,1651,2431,2747,10
382,679,1651,2431,2761,10
382,679,1651,2431,2746,10
382,679,2024,2431,2594,10
382,679,2024,2431,2646,10
382,679,2024,2431,2645,10
382,679,2024,2431,2658,10
382,679,2024,2431,2747,10
382,679,2024,2431,2761,10
382,679,2024,2431,2746,10
382,998,1499,2431,2594,10
382,998,1499,2431,2646,10
382,998,1499,2431,2645,10
382,998,1499,2431,2658,10
382,998,1499,2431,2747,10
382,998,1499,2431,2761,10
382,998,1499,2431,2746,10
382,998,1643,2431,2594,10
382,998,1643,2431,2646,10
382,998,1643,2431,2645,10
382,998,1643,2431,2658,10
382,998,1643,2431,2747,10
382,998,1643,2431,2761,10
382,998,1643,2431,2746,10
382,998,2127,2431,2594,10
382,998,2127,2431,2646,10
382,998,2127,2431,2645,10
382,998,2127,2431,2658,10
382,998,2127,2431,2747,10
382,998,2127,2431,2761,10
382,998,2127,2431,2746,10
382,998,1316,2431,2594,10
382,998,1316,2431,2646,10
382,998,1316,2431,2645,10
382,998,1316,2431,2658,10
382,998,1316,2431,2747,10
382,998,1316,2431,2746,10
382,998,1651,2431,2594,10
382,998,1651,2431,2646,10
382,998,1651,2431,2645,10
382,998,1651,2431,2658,10
382,998,1651,2431,2747,10
382,998,1651,2431,2761,10
382,998,1651,2431,2746,10
382,998,2024,2431,2594,10
382,998,2024,2431,2646,10
382,998,2024,2431,2645,10
382,998,2024,2431,2658,10
382,998,2024,2431,2747,10
382,998,2024,2431,2761,10
382,998,2024,2431,2746,10
382,680,1533,2431,2594,10
382,680,1533,2431,2747,10
382,680,1533,2431,2761,10
382,680,1533,2431,2746,10
382,680,1499,2431,2594,10
382,680,1499,2431,2646,10
382,680,1499,2431,2645,10
382,680,1499,2431,2658,10
382,680,1499,2431,2747,10
382,680,1499,2431,2761,10
382,680,1499,2431,2746,10
382,680,1762,2431,2646,10
382,680,1762,2431,2645,10
382,680,1762,2431,2658,10
382,680,1762,2431,2747,10
382,680,1762,2431,2761,10
382,680,1762,2431,2746,10
382,680,1643,2431,2594,10
382,680,1643,2431,2646,10
382,680,1643,2431,2645,10
382,680,1643,2431,2658,10
382,680,1643,2431,2747,10
382,680,1643,2431,2761,10
382,680,1643,2431,2746,10
382,680,2127,2431,2594,10
382,680,2127,2431,2646,10
382,680,2127,2431,2645,10
382,680,2127,2431,2658,10
382,680,2127,2431,2747,10
382,680,2127,2431,2761,10
382,680,2127,2431,2746,10
382,680,1318,2431,2594,10
382,680,1318,2431,2646,10
382,680,1318,2431,2645,10
382,680,1318,2431,2658,10
382,680,1318,2431,2747,10
382,680,1318,2431,2761,10
382,680,1318,2431,2746,10
382,680,1316,2431,2594,10
382,680,1316,2431,2646,10
382,680,1316,2431,2645,10
382,680,1316,2431,2658,10
382,680,1316,2431,2747,10
382,680,1316,2431,2746,10
382,680,1651,2431,2594,10
382,680,1651,2431,2646,10
382,680,1651,2431,2645,10
382,680,1651,2431,2658,10
382,680,1651,2431,2747,10
382,680,1651,2431,2761,10
382,680,1651,2431,2746,10
382,680,2024,2431,2594,10
382,680,2024,2431,2646,10
382,680,2024,2431,2645,10
382,680,2024,2431,2658,10
382,680,2024,2431,2747,10
382,680,2024,2431,2761,10
382,680,2024,2431,2746,10
382,724,1533,2431,2594,10
382,724,1533,2431,2747,10
382,724,1533,2431,2761,10
382,724,1533,2431,2746,10
382,724,1499,2431,2594,10
382,724,1499,2431,2646,10
382,724,1499,2431,2645,10
382,724,1499,2431,2658,10
382,724,1499,2431,2747,10
382,724,1499,2431,2761,10
382,724,1499,2431,2746,10
382,724,1762,2431,2646,10
382,724,1762,2431,2645,10
382,724,1762,2431,2658,10
382,724,1762,2431,2747,10
382,724,1762,2431,2761,10
382,724,1762,2431,2746,10
382,724,1643,2431,2594,10
382,724,1643,2431,2646,10
382,724,1643,2431,2645,10
382,724,1643,2431,2658,10
382,724,1643,2431,2747,10
382,724,1643,2431,2761,10
382,724,1643,2431,2746,10
382,724,2127,2431,2594,10
382,724,2127,2431,2646,10
382,724,2127,2431,2645,10
382,724,2127,2431,2658,10
382,724,2127,2431,2747,10
382,724,2127,2431,2761,10
382,724,2127,2431,2746,10
382,724,1637,2431,2594,10
382,724,1637,2431,2646,10
382,724,1637,2431,2645,10
382,724,1637,2431,2658,10
382,724,1637,2431,2747,10
382,724,1637,2431,2761,10
382,724,1637,2431,2746,10
382,724,1318,2431,2594,10
382,724,1318,2431,2646,10
382,724,1318,2431,2645,10
382,724,1318,2431,2658,10
382,724,1318,2431,2747,10
382,724,1318,2431,2761,10
382,724,1318,2431,2746,10
382,724,1316,2431,2594,10
382,724,1316,2431,2646,10
382,724,1316,2431,2645,10
382,724,1316,2431,2658,10
382,724,1316,2431,2747,10
382,724,1316,2431,2746,10
382,724,1651,2431,2594,10
382,724,1651,2431,2646,10
382,724,1651,2431,2645,10
382,724,1651,2431,2658,10
382,724,1651,2431,2747,10
382,724,1651,2431,2761,10
382,724,1651,2431,2746,10
382,441,1533,2431,2594,10
382,441,1533,2431,2747,10
382,441,1533,2431,2761,10
382,441,1533,2431,2746,10
382,441,1499,2431,2594,10
382,441,1499,2431,2646,10
382,441,1499,2431,2645,10
382,441,1499,2431,2658,10
382,441,1499,2431,2747,10
382,441,1499,2431,2761,10
382,441,1499,2431,2746,10
382,441,1643,2431,2594,10
382,441,1643,2431,2646,10
382,441,1643,2431,2645,10
382,441,1643,2431,2658,10
382,441,1643,2431,2747,10
382,441,1643,2431,2761,10
382,441,1643,2431,2746,10
382,441,2127,2431,2594,10
382,441,2127,2431,2646,10
382,441,2127,2431,2645,10
382,441,2127,2431,2658,10
382,441,2127,2431,2747,10
382,441,2127,2431,2761,10
382,441,2127,2431,2746,10
382,441,1316,2431,2594,10
382,441,1316,2431,2646,10
382,441,1316,2431,2645,10
382,441,1316,2431,2658,10
382,441,1316,2431,2747,10
382,441,1316,2431,2746,10
382,441,1651,2431,2594,10
382,441,1651,2431,2646,10
382,441,1651,2431,2645,10
382,441,1651,2431,2658,10
382,441,1651,2431,2747,10
382,441,1651,2431,2761,10
382,441,1651,2431,2746,10
215,534,1643,2431,2594,10
215,534,1643,2431,2646,10
215,534,1643,2431,2645,10
215,534,1643,2431,2658,10
215,534,1643,2431,2747,10
215,534,1643,2431,2761,10
215,534,1643,2431,2746,10
215,534,2127,2431,2594,10
215,534,2127,2431,2646,10
215,534,2127,2431,2645,10
215,534,2127,2431,2658,10
215,534,2127,2431,2747,10
215,534,2127,2431,2761,10
215,534,2127,2431,2746,10
215,534,1316,2431,2594,10
215,534,1316,2431,2646,10
215,534,1316,2431,2645,10
215,534,1316,2431,2658,10
215,534,1316,2431,2747,10
215,534,1316,2431,2746,10
215,534,1651,2431,2594,10
215,534,1651,2431,2646,10
215,534,1651,2431,2645,10
215,534,1651,2431,2658,10
215,534,1651,2431,2747,10
215,534,1651,2431,2761,10
215,534,1651,2431,2746,10
215,534,2024,2431,2594,10
215,534,2024,2431,2646,10
215,534,2024,2431,2645,10
215,534,2024,2431,2658,10
215,534,2024,2431,2747,10
215,534,2024,2431,2761,10
215,534,2024,2431,2746,10
215,554,1316,2431,2747,10
215,1003,2127,2431,2594,10
215,1003,2127,2431,2646,10
215,1003,2127,2431,2658,10
215,1003,1517,2431,2646,10
215,1003,2024,2431,2594,10
215,1003,2024,2431,2646,10
215,1003,2024,2431,2658,10
215,615,1533,2431,2594,10
215,615,1533,2431,2747,10
215,615,1533,2431,2761,10
215,615,1533,2431,2746,10
215,615,1499,2431,2594,10
215,615,1499,2431,2646,10
215,615,1499,2431,2645,10
215,615,1499,2431,2658,10
215,615,1499,2431,2747,10
215,615,1499,2431,2761,10
215,615,1499,2431,2746,10
215,615,1762,2431,2646,10
215,615,1762,2431,2645,10
215,615,1762,2431,2658,10
215,615,1762,2431,2747,10
215,615,1762,2431,2761,10
215,615,1762,2431,2746,10
215,615,1643,2431,2594,10
215,615,1643,2431,2646,10
215,615,1643,2431,2645,10
215,615,1643,2431,2658,10
215,615,1643,2431,2747,10
215,615,1643,2431,2761,10
215,615,1643,2431,2746,10
215,615,2127,2431,2594,10
215,615,2127,2431,2646,10
215,615,2127,2431,2645,10
215,615,2127,2431,2658,10
215,615,2127,2431,2747,10
215,615,2127,2431,2761,10
215,615,2127,2431,2746,10
215,615,1316,2431,2594,10
215,615,1316,2431,2646,10
215,615,1316,2431,2645,10
215,615,1316,2431,2658,10
215,615,1316,2431,2747,10
215,615,1316,2431,2746,10
215,615,1651,2431,2594,10
215,615,1651,2431,2646,10
215,615,1651,2431,2645,10
215,615,1651,2431,2658,10
215,615,1651,2431,2747,10
215,615,1651,2431,2761,10
215,615,1651,2431,2746,10
215,540,1533,2431,2594,10
215,540,1533,2431,2747,10
215,540,1533,2431,2761,10
215,540,1533,2431,2746,10
215,540,1499,2431,2594,10
215,540,1499,2431,2646,10
215,540,1499,2431,2645,10
215,540,1499,2431,2658,10
215,540,1499,2431,2747,10
215,540,1499,2431,2761,10
215,540,1499,2431,2746,10
215,540,1762,2431,2646,10
215,540,1762,2431,2645,10
215,540,1762,2431,2658,10
215,540,1762,2431,2747,10
215,540,1762,2431,2761,10
215,540,1762,2431,2746,10
215,540,1643,2431,2594,10
215,540,1643,2431,2646,10
215,540,1643,2431,2645,10
215,540,1643,2431,2658,10
215,540,1643,2431,2747,10
215,540,1643,2431,2761,10
215,540,1643,2431,2746,10
215,540,2127,2431,2594,10
215,540,2127,2431,2646,10
215,540,2127,2431,2645,10
215,540,2127,2431,2658,10
215,540,2127,2431,2747,10
215,540,2127,2431,2761,10
215,540,2127,2431,2746,10
215,540,1316,2431,2594,10
215,540,1316,2431,2646,10
215,540,1316,2431,2645,10
215,540,1316,2431,2658,10
215,540,1316,2431,2747,10
215,540,1316,2431,2746,10
215,540,1501,2431,2594,10
215,540,1501,2431,2646,10
215,540,1501,2431,2658,10
215,540,1501,2431,2747,10
215,540,1501,2431,2761,10
215,540,1501,2431,2746,10
215,682,1651,2431,2747,10
215,682,1501,2431,2747,10
215,982,1499,2431,2646,10
215,982,1762,2431,2646,10
215,982,1643,2431,2646,10
215,982,2127,2431,2646,10
215,982,1316,2431,2646,10
215,982,2024,2431,2646,10
215,1000,1643,2431,2594,10
215,1000,1643,2431,2646,10
215,1000,1643,2431,2645,10
215,1000,1643,2431,2658,10
215,1000,1643,2431,2747,10
215,1000,1643,2431,2761,10
215,1000,1643,2431,2746,10
215,1000,2127,2431,2594,10
215,1000,2127,2431,2646,10
215,1000,2127,2431,2645,10
215,1000,2127,2431,2658,10
215,1000,2127,2431,2747,10
215,1000,2127,2431,2761,10
215,1000,2127,2431,2746,10
215,997,1533,2431,2594,10
215,997,1533,2431,2747,10
215,997,1533,2431,2761,10
215,997,1533,2431,2746,10
215,997,1499,2431,2594,10
215,997,1499,2431,2646,10
215,997,1499,2431,2645,10
215,997,1499,2431,2658,10
215,997,1499,2431,2747,10
215,997,1499,2431,2761,10
215,997,1499,2431,2746,10
215,997,1762,2431,2646,10
215,997,1762,2431,2645,10
215,997,1762,2431,2658,10
215,997,1762,2431,2747,10
215,997,1762,2431,2761,10
215,997,1762,2431,2746,10
215,997,1643,2431,2594,10
215,997,1643,2431,2646,10
215,997,1643,2431,2645,10
215,997,1643,2431,2658,10
215,997,1643,2431,2747,10
215,997,1643,2431,2761,10
215,997,1643,2431,2746,10
215,997,2127,2431,2594,10
215,997,2127,2431,2646,10
215,997,2127,2431,2645,10
215,997,2127,2431,2658,10
215,997,2127,2431,2747,10
215,997,2127,2431,2761,10
215,997,2127,2431,2746,10
215,997,1316,2431,2594,10
215,997,1316,2431,2646,10
215,997,1316,2431,2645,10
215,997,1316,2431,2658,10
215,997,1316,2431,2747,10
215,997,1316,2431,2746,10
215,997,1651,2431,2594,10
215,997,1651,2431,2646,10
215,997,1651,2431,2645,10
215,997,1651,2431,2658,10
215,997,1651,2431,2747,10
215,997,1651,2431,2761,10
215,997,1651,2431,2746,10
215,997,2024,2431,2594,10
215,997,2024,2431,2646,10
215,997,2024,2431,2645,10
215,997,2024,2431,2658,10
215,997,2024,2431,2747,10
215,997,2024,2431,2761,10
215,997,2024,2431,2746,10
215,440,1499,2431,2594,10
215,440,1499,2431,2646,10
215,440,1499,2431,2645,10
215,440,1499,2431,2658,10
215,440,1499,2431,2747,10
215,440,1499,2431,2761,10
215,440,1499,2431,2746,10
215,440,1762,2431,2646,10
215,440,1762,2431,2645,10
215,440,1762,2431,2658,10
215,440,1762,2431,2747,10
215,440,1762,2431,2761,10
215,440,1762,2431,2746,10
215,440,1643,2431,2594,10
215,440,1643,2431,2646,10
215,440,1643,2431,2645,10
215,440,1643,2431,2658,10
215,440,1643,2431,2747,10
215,440,1643,2431,2761,10
215,440,1643,2431,2746,10
215,440,2127,2431,2594,10
215,440,2127,2431,2646,10
215,440,2127,2431,2645,10
215,440,2127,2431,2658,10
215,440,2127,2431,2747,10
215,440,2127,2431,2761,10
215,440,2127,2431,2746,10
215,440,1316,2431,2594,10
215,440,1316,2431,2646,10
215,440,1316,2431,2645,10
215,440,1316,2431,2658,10
215,440,1316,2431,2747,10
215,440,1316,2431,2746,10
215,440,1651,2431,2594,10
215,440,1651,2431,2646,10
215,440,1651,2431,2645,10
215,440,1651,2431,2658,10
215,440,1651,2431,2747,10
215,440,1651,2431,2761,10
215,440,1651,2431,2746,10
215,440,2024,2431,2594,10
215,440,2024,2431,2646,10
215,440,2024,2431,2645,10
215,440,2024,2431,2658,10
215,440,2024,2431,2747,10
215,440,2024,2431,2761,10
215,440,2024,2431,2746,10
215,541,1499,2431,2594,10
215,541,1499,2431,2646,10
215,541,1499,2431,2645,10
215,541,1499,2431,2658,10
215,541,1499,2431,2747,10
215,541,1499,2431,2761,10
215,541,1499,2431,2746,10
215,541,1762,2431,2646,10
215,541,1762,2431,2645,10
215,541,1762,2431,2658,10
215,541,1762,2431,2747,10
215,541,1762,2431,2761,10
215,541,1762,2431,2746,10
215,541,1643,2431,2594,10
215,541,1643,2431,2646,10
215,541,1643,2431,2645,10
215,541,1643,2431,2658,10
215,541,1643,2431,2747,10
215,541,1643,2431,2761,10
215,541,1643,2431,2746,10
215,541,2127,2431,2594,10
215,541,2127,2431,2646,10
215,541,2127,2431,2645,10
215,541,2127,2431,2658,10
215,541,2127,2431,2747,10
215,541,2127,2431,2761,10
215,541,2127,2431,2746,10
215,541,1316,2431,2594,10
215,541,1316,2431,2646,10
215,541,1316,2431,2645,10
215,541,1316,2431,2658,10
215,541,1316,2431,2747,10
215,541,1316,2431,2746,10
215,541,1651,2431,2594,10
215,541,1651,2431,2646,10
215,541,1651,2431,2645,10
215,541,1651,2431,2658,10
215,541,1651,2431,2747,10
215,541,1651,2431,2761,10
215,541,1651,2431,2746,10
215,541,2024,2431,2594,10
215,541,2024,2431,2646,10
215,541,2024,2431,2645,10
215,541,2024,2431,2658,10
215,541,2024,2431,2747,10
215,541,2024,2431,2761,10
215,541,2024,2431,2746,10
215,999,1643,2431,2594,10
215,999,1643,2431,2646,10
215,999,1643,2431,2645,10
215,999,1643,2431,2658,10
215,999,1643,2431,2747,10
215,999,1643,2431,2761,10
215,999,1643,2431,2746,10
215,999,2127,2431,2594,10
215,999,2127,2431,2646,10
215,999,2127,2431,2645,10
215,999,2127,2431,2658,10
215,999,2127,2431,2747,10
215,999,2127,2431,2761,10
215,999,2127,2431,2746,10
215,999,1316,2431,2594,10
215,999,1316,2431,2646,10
215,999,1316,2431,2645,10
215,999,1316,2431,2658,10
215,999,1316,2431,2747,10
215,999,1316,2431,2746,10
215,999,2024,2431,2594,10
215,999,2024,2431,2646,10
215,999,2024,2431,2645,10
215,999,2024,2431,2658,10
215,999,2024,2431,2747,10
215,999,2024,2431,2761,10
215,999,2024,2431,2746,10
215,988,1533,2431,2747,10
215,988,1533,2431,2761,10
215,988,1533,2431,2746,10
215,988,1643,2431,2646,10
215,988,1643,2431,2645,10
215,988,1643,2431,2658,10
215,988,1643,2431,2747,10
215,988,1643,2431,2761,10
215,988,1643,2431,2746,10
215,988,2127,2431,2646,10
215,988,2127,2431,2645,10
215,988,2127,2431,2658,10
215,988,2127,2431,2747,10
215,988,2127,2431,2761,10
215,988,2127,2431,2746,10
215,988,1316,2431,2646,10
215,988,1316,2431,2645,10
215,988,1316,2431,2658,10
215,988,1316,2431,2747,10
215,988,1316,2431,2746,10
215,988,2024,2431,2646,10
215,988,2024,2431,2645,10
215,988,2024,2431,2658,10
215,988,2024,2431,2747,10
215,988,2024,2431,2761,10
215,988,2024,2431,2746,10
215,553,1533,2431,2594,10
215,553,1533,2431,2747,10
215,553,1533,2431,2761,10
215,553,1533,2431,2746,10
215,553,1499,2431,2594,10
215,553,1499,2431,2646,10
215,553,1499,2431,2645,10
215,553,1499,2431,2658,10
215,553,1499,2431,2747,10
215,553,1499,2431,2761,10
215,553,1499,2431,2746,10
215,553,1762,2431,2646,10
215,553,1762,2431,2645,10
215,553,1762,2431,2658,10
215,553,1762,2431,2747,10
215,553,1762,2431,2761,10
215,553,1762,2431,2746,10
215,553,1643,2431,2594,10
215,553,1643,2431,2646,10
215,553,1643,2431,2645,10
215,553,1643,2431,2658,10
215,553,1643,2431,2747,10
215,553,1643,2431,2761,10
215,553,1643,2431,2746,10
215,553,2127,2431,2594,10
215,553,2127,2431,2646,10
215,553,2127,2431,2645,10
215,553,2127,2431,2658,10
215,553,2127,2431,2747,10
215,553,2127,2431,2761,10
215,553,2127,2431,2746,10
215,553,1316,2431,2594,10
215,553,1316,2431,2646,10
215,553,1316,2431,2645,10
215,553,1316,2431,2658,10
215,553,1316,2431,2747,10
215,553,1316,2431,2746,10
215,553,1651,2431,2594,10
215,553,1651,2431,2646,10
215,553,1651,2431,2645,10
215,553,1651,2431,2658,10
215,553,1651,2431,2747,10
215,553,1651,2431,2761,10
215,553,1651,2431,2746,10
215,553,2024,2431,2594,10
215,553,2024,2431,2646,10
215,553,2024,2431,2645,10
215,553,2024,2431,2658,10
215,553,2024,2431,2747,10
215,553,2024,2431,2761,10
215,553,2024,2431,2746,10
215,679,1533,2431,2594,10
215,679,1533,2431,2747,10
215,679,1533,2431,2761,10
215,679,1533,2431,2746,10
215,679,1499,2431,2594,10
215,679,1499,2431,2646,10
215,679,1499,2431,2645,10
215,679,1499,2431,2658,10
215,679,1499,2431,2747,10
215,679,1499,2431,2761,10
215,679,1499,2431,2746,10
215,679,1762,2431,2646,10
215,679,1762,2431,2645,10
215,679,1762,2431,2658,10
215,679,1762,2431,2747,10
215,679,1762,2431,2761,10
215,679,1762,2431,2746,10
215,679,1643,2431,2594,10
215,679,1643,2431,2646,10
215,679,1643,2431,2645,10
215,679,1643,2431,2658,10
215,679,1643,2431,2747,10
215,679,1643,2431,2761,10
215,679,1643,2431,2746,10
215,679,2127,2431,2594,10
215,679,2127,2431,2646,10
215,679,2127,2431,2645,10
215,679,2127,2431,2658,10
215,679,2127,2431,2747,10
215,679,2127,2431,2761,10
215,679,2127,2431,2746,10
215,679,1316,2431,2594,10
215,679,1316,2431,2646,10
215,679,1316,2431,2645,10
215,679,1316,2431,2658,10
215,679,1316,2431,2747,10
215,679,1316,2431,2746,10
215,679,1651,2431,2594,10
215,679,1651,2431,2646,10
215,679,1651,2431,2645,10
215,679,1651,2431,2658,10
215,679,1651,2431,2747,10
215,679,1651,2431,2761,10
215,679,1651,2431,2746,10
215,679,2024,2431,2594,10
215,679,2024,2431,2646,10
215,679,2024,2431,2645,10
215,679,2024,2431,2658,10
215,679,2024,2431,2747,10
215,679,2024,2431,2761,10
215,679,2024,2431,2746,10
215,998,1499,2431,2594,10
215,998,1499,2431,2646,10
215,998,1499,2431,2645,10
215,998,1499,2431,2658,10
215,998,1499,2431,2747,10
215,998,1499,2431,2761,10
215,998,1499,2431,2746,10
215,998,1643,2431,2594,10
215,998,1643,2431,2646,10
215,998,1643,2431,2645,10
215,998,1643,2431,2658,10
215,998,1643,2431,2747,10
215,998,1643,2431,2761,10
215,998,1643,2431,2746,10
215,998,2127,2431,2594,10
215,998,2127,2431,2646,10
215,998,2127,2431,2645,10
215,998,2127,2431,2658,10
215,998,2127,2431,2747,10
215,998,2127,2431,2761,10
215,998,2127,2431,2746,10
215,998,1316,2431,2594,10
215,998,1316,2431,2646,10
215,998,1316,2431,2645,10
215,998,1316,2431,2658,10
215,998,1316,2431,2747,10
215,998,1316,2431,2746,10
215,998,1651,2431,2594,10
215,998,1651,2431,2646,10
215,998,1651,2431,2645,10
215,998,1651,2431,2658,10
215,998,1651,2431,2747,10
215,998,1651,2431,2761,10
215,998,1651,2431,2746,10
215,998,2024,2431,2594,10
215,998,2024,2431,2646,10
215,998,2024,2431,2645,10
215,998,2024,2431,2658,10
215,998,2024,2431,2747,10
215,998,2024,2431,2761,10
215,998,2024,2431,2746,10
215,680,1533,2431,2594,10
215,680,1533,2431,2747,10
215,680,1533,2431,2761,10
215,680,1533,2431,2746,10
215,680,1499,2431,2594,10
215,680,1499,2431,2646,10
215,680,1499,2431,2645,10
215,680,1499,2431,2658,10
215,680,1499,2431,2747,10
215,680,1499,2431,2761,10
215,680,1499,2431,2746,10
215,680,1762,2431,2646,10
215,680,1762,2431,2645,10
215,680,1762,2431,2658,10
215,680,1762,2431,2747,10
215,680,1762,2431,2761,10
215,680,1762,2431,2746,10
215,680,1643,2431,2594,10
215,680,1643,2431,2646,10
215,680,1643,2431,2645,10
215,680,1643,2431,2658,10
215,680,1643,2431,2747,10
215,680,1643,2431,2761,10
215,680,1643,2431,2746,10
215,680,2127,2431,2594,10
215,680,2127,2431,2646,10
215,680,2127,2431,2645,10
215,680,2127,2431,2658,10
215,680,2127,2431,2747,10
215,680,2127,2431,2761,10
215,680,2127,2431,2746,10
215,680,1316,2431,2594,10
215,680,1316,2431,2646,10
215,680,1316,2431,2645,10
215,680,1316,2431,2658,10
215,680,1316,2431,2747,10
215,680,1316,2431,2746,10
215,680,1651,2431,2594,10
215,680,1651,2431,2646,10
215,680,1651,2431,2645,10
215,680,1651,2431,2658,10
215,680,1651,2431,2747,10
215,680,1651,2431,2761,10
215,680,1651,2431,2746,10
215,680,2024,2431,2594,10
215,680,2024,2431,2646,10
215,680,2024,2431,2645,10
215,680,2024,2431,2658,10
215,680,2024,2431,2747,10
215,680,2024,2431,2761,10
215,680,2024,2431,2746,10
215,724,1533,2431,2594,10
215,724,1533,2431,2747,10
215,724,1533,2431,2761,10
215,724,1533,2431,2746,10
215,724,1499,2431,2594,10
215,724,1499,2431,2646,10
215,724,1499,2431,2645,10
215,724,1499,2431,2658,10
215,724,1499,2431,2747,10
215,724,1499,2431,2761,10
215,724,1499,2431,2746,10
215,724,1762,2431,2646,10
215,724,1762,2431,2645,10
215,724,1762,2431,2658,10
215,724,1762,2431,2747,10
215,724,1762,2431,2761,10
215,724,1762,2431,2746,10
215,724,1643,2431,2594,10
215,724,1643,2431,2646,10
215,724,1643,2431,2645,10
215,724,1643,2431,2658,10
215,724,1643,2431,2747,10
215,724,1643,2431,2761,10
215,724,1643,2431,2746,10
215,724,2127,2431,2594,10
215,724,2127,2431,2646,10
215,724,2127,2431,2645,10
215,724,2127,2431,2658,10
215,724,2127,2431,2747,10
215,724,2127,2431,2761,10
215,724,2127,2431,2746,10
215,724,1316,2431,2594,10
215,724,1316,2431,2646,10
215,724,1316,2431,2645,10
215,724,1316,2431,2658,10
215,724,1316,2431,2747,10
215,724,1316,2431,2746,10
215,724,1651,2431,2594,10
215,724,1651,2431,2646,10
215,724,1651,2431,2645,10
215,724,1651,2431,2658,10
215,724,1651,2431,2747,10
215,724,1651,2431,2761,10
215,724,1651,2431,2746,10
215,441,1533,2431,2594,10
215,441,1533,2431,2747,10
215,441,1533,2431,2761,10
215,441,1533,2431,2746,10
215,441,1499,2431,2594,10
215,441,1499,2431,2646,10
215,441,1499,2431,2645,10
215,441,1499,2431,2658,10
215,441,1499,2431,2747,10
215,441,1499,2431,2761,10
215,441,1499,2431,2746,10
215,441,1643,2431,2594,10
215,441,1643,2431,2646,10
215,441,1643,2431,2645,10
215,441,1643,2431,2658,10
215,441,1643,2431,2747,10
215,441,1643,2431,2761,10
215,441,1643,2431,2746,10
215,441,2127,2431,2594,10
215,441,2127,2431,2646,10
215,441,2127,2431,2645,10
215,441,2127,2431,2658,10
215,441,2127,2431,2747,10
215,441,2127,2431,2761,10
215,441,2127,2431,2746,10
215,441,1316,2431,2594,10
215,441,1316,2431,2646,10
215,441,1316,2431,2645,10
215,441,1316,2431,2658,10
215,441,1316,2431,2747,10
215,441,1316,2431,2746,10
215,441,1651,2431,2594,10
215,441,1651,2431,2646,10
215,441,1651,2431,2645,10
215,441,1651,2431,2658,10
215,441,1651,2431,2747,10
215,441,1651,2431,2761,10
215,441,1651,2431,2746,10
153,491,1768,2434,2772,10
167,491,1768,2434,2772,10
194,491,1768,2434,2772,10
210,491,1768,2434,2772,10
382,534,1637,2344,2594,10
382,534,1637,2344,2645,10
382,534,1637,2344,2658,10
382,534,1637,2344,2659,10
382,534,1637,2344,2746,10
382,534,1637,2344,2747,10
382,534,1637,2344,2761,10
382,534,1637,2344,2646,10
382,534,1316,2344,2594,10
382,534,1316,2344,2645,10
382,534,1316,2344,2658,10
382,534,1316,2344,2746,10
382,534,1316,2344,2747,10
382,534,1316,2344,2646,10
382,534,1643,2344,2594,10
382,534,1643,2344,2645,10
382,534,1643,2344,2658,10
382,534,1643,2344,2659,10
382,534,1643,2344,2746,10
382,534,1643,2344,2747,10
382,534,1643,2344,2761,10
382,534,1643,2344,2646,10
382,534,1651,2344,2594,10
382,534,1651,2344,2645,10
382,534,1651,2344,2658,10
382,534,1651,2344,2659,10
